idCompany1,idCompany2
b000pihtbk,18037480601440105621
b000pihtbk,9522193715675586199
b000fzz730,10105070429318394420
b000bs2vzs,10956401022937572078
b000bsfs3k,13482242609904424371
b000bsf1iw,1366247437960571613
b000h14rqk,10090208868795399315
b000hbys5k,13631557261313424700
b000hc0lw8,16714036815187031033
b000hc0lw8,16573354058682977088
b000hbxjxc,11125907881740407428
b000hbxjve,17956249157120493393
b000hbxjuk,15555806239483804720
b000h16p9w,10330893806550846255
b000hbysf0,9117876336691363711
b000twz14o,17467141222535233488
b000hc0m36,12949835105262366018
b000h16p9m,3846293022585027470
b000h14rr4,12837108039205076533
b000h14rr4,10426833843056008758
b000h16pag,3192985906364439341
b000qfrt4o,18097036016943613075
b00002s5ig,10121034673222484873
b00002s5ig,15933205235519328818
b00002s5ig,8376577004489658408
b00002s5ig,16696977577840370909
b00005aycg,10901373095934236651
b00005aycg,11265957088683077055
b00005aycg,2519306436830554150
b000enucs8,4968803125750101769
b000enucs8,18435241901201099210
b00004ochi,18097036016943613075
b000067fk7,18097036016943613075
b00006sijq,14902598566526934218
b00006sijq,6247936198343071793
b00006sijq,4886380100862625819
b00006sijq,13589207002001810856
b00006sijq,10621416214836586442
b00006sijq,10706956263145211695
b00006jo4g,10121034673222484873
b00006jo4g,15933205235519328818
b00006jo4g,8376577004489658408
b00006jo4g,16696977577840370909
b000e65hki,11050991040966629398
b000jx5ppi,18113699401844993243
b000jx5ppi,9381087429548020234
b000ph8xs4,8417237654939994137
b000fngzs8,3518997692511645502
b000ro5o7s,12991998923940483779
b000jlj0cy,16827217446944316033
b000rlqnr6,16687635820409313347
b000rlqnr6,17267303786019692765
b000ag5sb0,12546664403196501542
b000ro5o78,153037367930985749
b000ro5o78,13009872890401668351
b000i5wcp8,11018448213893210660
b000ro7h3w,13792413550965266630
b000ro7h3w,11345298028198994682
b000jgw9ae,10471177135649344162
b000l1phg0,11954719051240282085
b0009eu0ca,7954126691882273345
b000aoz7ko,4827955808966376315
b000aoz7ko,10620720227652938239
b000aoz7ko,9743820298275290958
b000j54pac,13221664962106693367
b0002ce0v6,17297585967951704634
b0000c7gep,18343959075631403504
b0000c7gep,18433413888105089937
b0006b6b1a,18378422702839985200
b0009yegpc,18259447335875519213
b0000c4dx0,12956485848771496004
b000exu9ay,17823721749459533075
b000mfqzoi,16972373098771212794
b000k757w4,17265475148454123541
b000j588g4,13221664962106693367
b000a6na6a,18355630027419003625
b0001av65w,18312853825749428303
b0009yn1ks,17450858518393943272
b000j00xf8,2828778266734579385
b000dinb4g,18414778073602422524
b000k7vinq,16448745536109976455
b000dn7k8y,17723708447447202259
b000om7diq,5216140459207502478
b000j00xeo,8524288977169655479
b000om8fba,10686405526722482213
b000jz4hqo,18441480711193821750
b000ehpzv8,18440602911777368492
b0000dbykm,18434163358494173665
b000i82j80,18434262004669557918
b000i82j80,12086037741590312489
b000i82j80,13226106504971179022
b00066dd5m,949436197920820923
b000ap2wyw,2622452102774676117
b000ap2wyw,15918748426604243470
b0007yepy6,4783370532123880956
b000cpmtwk,1417708435719198149
b0009h9q1i,5665024204886410
b0001db6i6,12904825904608701558
b000bl40dg,10381298233088883938
b0007g9760,11567429261409321598
b000ivhozk,12543046747030237240
b0009i9tqy,11142346570518392535
b0009i9tqy,12306142837405920435
b00024yohy,9205821354688722990
b00020633g,4783370532123880956
b000ap0h94,7651654029530591686
b000ap0h94,15918748426604243470
b00006j02n,18268949289189904876
b000bnb72g,17010841797296818807
b000ap422c,2622452102774676117
b000ap422c,15918748426604243470
b000fa5ens,18384136689746651786
b0007yll20,18431066094306345892
b000162zp6,18180725296745787083
b000162zp6,18423412970630780827
b000gaoo7y,18384280629938052082
b000jj4fbw,18427202789383020961
b000kmcf0g,18420491833696681736
b000ozibhk,18418631443367666576
b000lu8a10,18406653450238248367
b000hysu2y,18409957880168870961
b00008mopv,10432571578455910310
b00008mopv,13893790598310451613
b00008mopv,16621550764866327052
b000ek6ekq,18404187604346548446
b000qfqa1w,3987571280945693014
b000qfqa1w,18405745276041721942
b000fbk6gc,18446612824766852081
b0007d8es0,18392141725886908183
b0007d8es0,18445465727364031756
b000eavbdq,18443105453266961029
b0009hmx36,18435954901092427938
b000al7fu2,13585307311432803676
b000300hhi,13198059612829852990
b0009zhg8k,18403568462989725383
b000e5n0mg,10008484121273338467
b00079pmwa,18400846626733696167
b0000dzfvd,12994019030325848337
b0000dzfvd,53664055052324568
b000i2jd0s,18393898679155461769
b000068xl9,17175991674191849246
b000068xl9,18398774476993389905
b000jjrwas,18400264612493053038
b000jx29wa,18403866794415896226
b000jx29wa,11041238021562109147
b0006b4zr2,18387344743770716829
b000a7mfn8,18387170188665857199
b0007d8eq2,18385107380613832555
b0007d8eq2,18445465727364031756
b000hlt57q,16709319501877103249
b000fepvcs,18395637668335924867
b000gv8u32,18395632346791388859
b0001o04tw,18387281427311179638
b000067fdw,11095209417717978147
b00008pbus,13569469265401894942
b000a6jrwq,13524826089365576174
b000a6jrwq,13210697801954573785
b000az841m,13613941901270543827
b000az841m,13164965529321114691
b000fico2o,13644676745896457077
b000exu6cu,13693694360546677062
b000jqv8t2,13609690668273526543
b000jqv8t2,12962968220446257144
b000hcl5sm,12905177887993533095
b000300guq,12945777518853966660
b0001h5w9g,12915288491450303613
b0001y7poo,8489592412659021834
b0001y7poo,4468026794504477734
b000edkurg,13699037964945038111
b00004vx3p,12415174468260360116
b00009apn8,17298617365180292947
b000e0tcj6,12583145395024390893
b0009i6kh0,12619023447490200684
b000ickl1s,9414264968515515855
b000aaqzpe,13375500071540864237
b000ayfpkq,12780505155276594892
b0001zjrus,17477117429958783207
b00008kisz,12846244427931030930
b000c55alw,10177129616064822618
b0009yegcu,12024241460287341882
b00061u8sc,12121003713992255160
b000i2y0cy,12101278904238968507
b00079yoii,9453018933566732249
b000ndemb2,9858798962478264497
b000fzvv3u,9675508034468866052
b000ffsgga,9487354196638610375
b000fzxiou,12642359421626863460
b0002h6x34,4823291609006887387
b0001gjc52,13642535173107321529
b000icrgwk,10510400604129253122
b00008nruc,10441289479977345787
b00007lvdn,10376045838568127952
b0001gngl8,9889997485442958372
b000he35ss,17671138018935328875
b000he35ss,11153480872220659485
b000exs488,17647670175814866187
b000exs488,11143055459495586546
b000exs488,14872602878188858026
b000hkpb3e,17501757616782483517
b000hkpb3e,14196843013410363847
b000k7ving,18369640987371255757
b000k7ving,14509597910951090367
b000ga99ry,13264093951540339583
b000epcfz4,13118744398423334173
b000exq2cs,17647670175814866187
b000exq2cs,9463842250533836611
b000099sie,12471937113581397461
b000j6dues,17760107129811199554
b000j6dues,12495037922890432173
b0006ni698,11865417944403325412
b000he4riu,16965466141678042659
b000he4riu,12068923163500219493
b000he4riu,14229989716762722805
b00070ouja,17175991674191849246
b00070ouja,13771177133224281760
b000eplmpi,16636453310983363393
b000eplmpi,13683578637114771147
b000frttvy,10497976503252074561
b000fzxisg,10282477376383378142
b0009k0092,11468495129123244202
b0002z4boo,11487394514676430806
b0008ews6w,11041238021562109147
b00006jk50,11179585669816570240
b000exw510,17647670175814866187
b000exw510,9551528510942983552
b000ga99tm,11711275868800545948
b0009hat9g,11765669176361549570
b000icpeva,9238210867244449104
b000eqazb4,12965745281480952652
b000hlp64w,11554840496283672285
b000evo8h6,18368735287693525011
b000lv6pyi,18367889369421729693
b000fbgapi,18364140307508478752
b000i3ec9y,17501757616782483517
b000qgixde,18360307000127444765
b000kg86b4,18360175926672582960
b000ivfciq,18264347410665748173
b000ivfciq,18355044473505180786
b000ivfciq,12151689484559213261
b000jx1kma,18356272944058818376
b000aoz7fo,18353566070605982375
b000icpfmi,14325412592062687221
b0000ycfdg,13728717906019565465
b0009y6f56,13392915442415544255
b000cpshia,14493833507639383996
b00062ujhg,14762714779654278826
b000bckmaa,13796906802854864998
b000dz964i,18379602755577753525
b000t53788,18388829675891326365
b000nvkyse,1492097838915695810
b000qctqne,18375765231096501819
b000i84dts,18373254644070862441
b000aa87pu,18373688292230003205
b000ivkrvs,18393792313881524360
b000ivkrvs,747800619686534084
b000ivkrvs,12977989837023766149
b000qjrska,18371727039035112852
b000emgcxs,18384214908341178781
b0001iqnc0,18240279639195527181
b000bndghk,18427441766979913551
b000hbys96,13414577819598574764
b000mtebtu,7898902077337932386
b0002b0qfg,11267581873345425673
b000pdnhno,17070501717470514063
b000pdnhno,14918356353168654855
b000hbvvg4,9860136507672793790
b000bknncq,18305953820307083661
b0009qvgeo,17661636837802252450
b0009qvgeo,17491282253363994324
b0009qvgeo,8642411099663690660
b0009qvgeo,2243626822249275608
b0009qvgeo,11392431272026939560
b0009qvgeo,10895411331126528294
b0009qvgeo,11269463388611733527
b000ehs6ic,3377135321507891586
b0001gu7di,7704167897291051109
b0001gu7di,12929795214910360357
b0001gu7di,16913213829530790894
b0001gu7di,1035187390817409083
b000fis8ew,18361636558506127089
b00009vrfk,12049235575237146821
b0000als2s,17832927937923546408
b0000696oh,18180725296745787083
b000bi8m2e,9000601847258285543
b000k6b2l0,17834804262117799503
b00030iej6,7742313617688572944
b000cfx744,17911312393691300802
b000jx7g3c,17886724437749928713
b000jx7g3c,17776155287333548087
b000eu10wi,7587316869277129977
b000bckm7i,16913213829530790894
b000bckm7i,1035187390817409083
b000bckm7i,13540884315258409885
b0009tqb3w,6112085133304289995
b0007vubx8,8395248988761650431
b00078x3hm,5707639507589635432
b000cnf014,17760107129811199554
b000cnf014,12495037922890432173
b000ivjsb8,17787032142812456248
b000he39mk,17771223071817478541
b000csralc,17802084899902028186
b000in8nhq,17790799708366999123
b00062vos4,18011289804558195936
b000nlwxii,18046511712294457433
b000io79mu,17943553623332924825
b000pijszk,18054567164113625813
b000ub6avc,7795796130761039507
b000b676fa,17982318849719467269
b0002iwyke,10827782844634609439
b000mgvnks,10851688356333529622
b000ml8d5q,18003213870869015246
b000olsreg,17966566453322835928
b00007bguc,17967569973770560353
b0000ca2ix,18405769282316939471
b0001ghg64,17878975434909198145
b000lu9cwg,17846711186532338786
b000dzfdbi,17922830512683848229
b000gw55es,7744548491761569898
b000s5x3q0,17919905528679711200
b000fer1cq,8056776198231015744
b000fer1cq,7587316869277129977
b000frs492,10728844449163351151
b000gi7itw,12002408855288739955
b0001ipy66,17321125761149481127
b000tl4qb4,1949229857064458441
b000jx5jnq,17303242525950545639
b000h69szu,15544999546747963941
b000ftpmc2,1766122214269018147
b000fovsha,17285189275812329124
b000i8thy4,17810980474859468457
b000ov404w,18304611545439824631
b00076ywii,17407485579094223073
b00076ywii,17077922689318325801
b00062uji0,2604592440966815556
b00062uji0,2644254417608822315
b0009gd0km,17374298119474236406
b000cabe4y,2462325488620129357
b00062vfec,17362544992159710827
b0002dlrru,18363181454550367129
b000b85aag,2233807276870300519
b000b85aag,13086087912501926764
b000bs5icq,4295762370065792405
b000o3efrm,4233168214815079628
b000n5meva,4282890852330556387
b000csramg,18435579466587005010
b000qclgqo,6176694480450258174
b000hzrlim,6645838516644564026
b000hzrlim,17582660229215283000
b0002itt84,5505866551596188643
b000e6mjig,4549566074000049896
b000v05f4k,18304228419567401310
b000g6gn2m,4436087621332035022
b000aa878m,16354170032183470835
b0002al1z6,15577341303347278445
b000ep8oju,17530305432950801722
b000pdomn8,7403657268074522339
b000pdomn8,17070501717470514063
b000pdomn8,14918356353168654855
b00009apiu,15486017920946935068
b0001xnkp8,12656847251589121665
b000i0bp6k,10110199435466109569
b000bc38o2,12383342975629473219
b0000azvvs,5310740648374994867
b000fn6c2c,7893604833764557727
b000fn6c2c,12289779973162323027
b000abapo0,13535179607560062827
b000nkrj0q,13749047006070540730
b000gcd6lw,18413484739795948632
b000gcd6lw,6581993018347517264
b000a7q6n8,13561687450780175373
b000g3mer8,9342175169264415955
b000fvqo0o,2209370345378693785
b000v7v2uo,18218026817519050250
b000mz7c36,1209717630190599142
b00097alks,4522979894661726264
b000mz7c2w,15648850844085647958
b000mz7c2w,1209717630190599142
b000lu89yi,18089023914130738551
b000lu89yi,17688197440309069858
b0009jhv1s,18080236342166120371
b000b5rweg,18360660165216793779
b000g7wses,18073883319223617218
b000kjzigw,18055289311900407768
b000068u3h,10902155796053790562
b000kmehfw,18362060657249986591
b000bgpqos,11041238021562109147
b0000c6eol,10445277524546945239
b000jx1kgq,18234349657423202538
b000h25yr0,18264562147667335719
b000qxd2tc,7653075580455328736
b000pu7422,9985030341591149569
b000saufbg,18225778049143407208
b0009suw4w,10301544386744816648
b000mgo1r0,10555450463385817719
b00007e8bi,18286585073343765950
b0008g2bvm,18275035621919457369
b000p4tc82,18172308291108986699
b000mgo5bw,9250111493808447085
b000jh7c6y,18159360858957097495
b0002z8a1o,18163685181387991761
b0009dxjuq,16790631679419428442
b000b63xha,14798220155665223365
b000e2d3lc,16769449274864717899
b0007wv3ei,18347005743602331538
b000i4rmfe,17521446718236049500
b000i4rmfe,13439509868413695693
b000i4rmfe,10856062098610973379
b000i4rmfe,17383951289144054339
b000pienlo,16974008974544976244
b00099xf0e,16819471998102486336
b000fn6cf4,8110280389757211340
b0001gu7jc,7704167897291051109
b0001gu7jc,12929795214910360357
b0001gu7jc,16913213829530790894
b0001gu7jc,1035187390817409083
b000k7vio0,9592753698712041843
b0001d56uu,16072788843762697430
b000brm3xe,18396085441922746096
b000gbukgm,2448830856693653081
b000gbukgm,6581993018347517264
b000nknb26,16685945982481680279
b000nknb26,18407763828897928168
b0002fgfiy,16668702350993735780
b000787g6q,14035761522429892531
b00024wjrq,16744224390148606478
b000n28264,10107666776703773184
b000nkklwe,16700933768709687512
b000licg1m,6070036801370348429
b000licg1m,1687163653540779260
b000099107,18423703065025887231
b000in6trc,6874875179525744781
b000in6trc,5571864419424285346
b000eqieik,8261805484012687318
b000eqieik,17972160650826336548
b0009dt87e,12849123232978824729
b0009dt87e,16702106469790828707
b0009dt87e,9200068133591804002
b0009dt87e,7197668762339216420
b0009nr9mu,16755727468265308879
b000t9luce,18388359068656820969
b0002ip4lu,16739935323659993586
b000hjqyc2,15260761427784751076
b000hjqyc2,15480527184639264176
b00099e4ya,18264562147667335719
b00099e4ya,16750826951044664483
b0009suw5q,7301206683390188373
b000in4uak,12243674671451624208
b000in4uak,12332187824278866992
b000byruai,10307558685940721323
b000f4ei40,8261805484012687318
b000gihfyu,9859735236279839568
b00006oaqv,11635038042771617420
b000bwa1jw,9029108187932664886
b000g0oom4,6320757184409585395
b000ea9u2a,18251424810598585817
b000ea9u2a,11826796220164615935
b0009hl34q,11654629063147846560
b000p9eqva,18106742966338682113
b000p9eqva,13127837519859196528
b000bljed2,13747478666009449997
b000ri161w,4601529828088226069
b000mcianu,18365358438027236949
b000k6b3zu,257434657988780139
b0009jgv50,13809600021930717984
b000qxd2tm,8261805484012687318
b000qxd2tm,17972160650826336548
b0006vc3vc,13235146651353177601
b000gaqlxe,14792132642669527606
b000a0s3x6,16019355033889363381
b000euhiug,15998338875089949975
